DEBUG 2021-11-18 08:43:23,618 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
INFO  2021-11-18 08:43:38,124 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action PracticeABP.Web.Host.Controllers.HomeController.Index (PracticeABP.Web.Host)
INFO  2021-11-18 08:43:39,314 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PracticeABP.Web.Host.Controllers.HomeController.Index (PracticeABP.Web.Host) - Validation state: Valid
INFO  2021-11-18 08:43:39,320 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PracticeABP.Web.Host.Controllers.HomeController.Index (PracticeABP.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 2.3853ms.
INFO  2021-11-18 08:43:39,455 [9    ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2021-11-18 08:43:39,475 [9    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PracticeABP.Web.Host.Controllers.HomeController.Index (PracticeABP.Web.Host) in 1340.4185ms
INFO  2021-11-18 08:43:39,480 [9    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'PracticeABP.Web.Host.Controllers.HomeController.Index (PracticeABP.Web.Host)'
INFO  2021-11-18 08:43:39,502 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger  
INFO  2021-11-18 08:43:39,509 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 5034.2876ms 302 
INFO  2021-11-18 08:43:39,557 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 50.7778ms 301 
INFO  2021-11-18 08:43:39,576 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2021-11-18 08:43:39,851 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 280.8832ms 200 text/html
INFO  2021-11-18 08:43:39,894 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2021-11-18 08:43:39,897 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2021-11-18 08:43:39,899 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2021-11-18 08:43:39,902 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2021-11-18 08:43:39,907 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2021-11-18 08:43:39,958 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'C:\Users\Hasan.FUND\Downloads\mine\project\PracticeABP\4.8.0\aspnet-core\src\PracticeABP.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2021-11-18 08:43:39,962 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'C:\Users\Hasan.FUND\Downloads\mine\project\PracticeABP\4.8.0\aspnet-core\src\PracticeABP.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
INFO  2021-11-18 08:43:39,965 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 62.9089ms 200 application/javascript
INFO  2021-11-18 08:43:39,967 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 60.8772ms 200 application/javascript
INFO  2021-11-18 08:43:39,980 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2021-11-18 08:43:39,992 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 93.193ms 200 text/css
INFO  2021-11-18 08:43:40,010 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2021-11-18 08:43:40,030 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2021-11-18 08:43:40,036 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 122.0163ms 200 application/javascript
INFO  2021-11-18 08:43:40,055 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 135.7887ms 200 application/javascript
INFO  2021-11-18 08:43:40,748 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2021-11-18 08:43:40,795 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2021-11-18 08:43:40,799 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2021-11-18 08:43:40,802 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.8713ms 200 image/png
INFO  2021-11-18 08:43:40,863 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js.map  
INFO  2021-11-18 08:43:40,865 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js.map  
INFO  2021-11-18 08:43:40,898 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js.map'. Physical path: 'N/A'
INFO  2021-11-18 08:43:40,920 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 36.3946ms 200 text/plain
INFO  2021-11-18 08:43:40,962 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js.map'. Physical path: 'N/A'
INFO  2021-11-18 08:43:40,967 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 101.0546ms 200 text/plain
INFO  2021-11-18 08:43:41,171 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 423.4589ms 200 application/json;charset=utf-8
INFO  2021-11-18 08:51:49,407 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2021-11-18 08:51:49,411 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.4842ms 200 text/html
INFO  2021-11-18 08:51:49,452 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2021-11-18 08:51:49,453 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2021-11-18 08:51:49,462 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2021-11-18 08:51:49,497 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2021-11-18 08:51:49,519 [48   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2021-11-18 08:51:49,536 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2021-11-18 08:51:49,543 [25   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'C:\Users\Hasan.FUND\Downloads\mine\project\PracticeABP\4.8.0\aspnet-core\src\PracticeABP.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
INFO  2021-11-18 08:51:49,555 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 69.811ms 200 text/css
INFO  2021-11-18 08:51:49,565 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 65.5518ms 200 application/javascript
INFO  2021-11-18 08:51:49,567 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'C:\Users\Hasan.FUND\Downloads\mine\project\PracticeABP\4.8.0\aspnet-core\src\PracticeABP.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2021-11-18 08:51:49,570 [50   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2021-11-18 08:51:49,572 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 63.8681ms 200 application/javascript
INFO  2021-11-18 08:51:49,576 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 119.9745ms 200 application/javascript
INFO  2021-11-18 08:51:49,582 [51   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2021-11-18 08:51:49,588 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 127.7156ms 200 application/javascript
INFO  2021-11-18 08:51:49,985 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js.map  
INFO  2021-11-18 08:51:49,986 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js.map  
INFO  2021-11-18 08:51:50,030 [52   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js.map'. Physical path: 'N/A'
INFO  2021-11-18 08:51:50,033 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2021-11-18 08:51:50,035 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 48.5498ms 200 text/plain
INFO  2021-11-18 08:51:50,037 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2021-11-18 08:51:50,047 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2021-11-18 08:51:50,051 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 13.6009ms 200 image/png
INFO  2021-11-18 08:51:50,065 [50   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js.map'. Physical path: 'N/A'
INFO  2021-11-18 08:51:50,067 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 82.7031ms 200 text/plain
INFO  2021-11-18 08:51:50,082 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 41.753ms 200 application/json;charset=utf-8
INFO  2021-11-18 10:44:10,012 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2021-11-18 10:44:10,029 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,042 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 32.5336ms 204 
INFO  2021-11-18 10:44:10,053 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2021-11-18 10:44:10,056 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,084 [17   ] uthentication.JwtBearer.JwtBearerHandler - JwtBearer was not authenticated. Failure message: No SecurityTokenValidator available for token: null
WARN  2021-11-18 10:44:10,093 [17   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2021-11-18 10:44:10,094 [17   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2021-11-18 10:44:10,099 [17   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)'
INFO  2021-11-18 10:44:10,122 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2021-11-18 10:44:10,123 [17   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,129 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2021-11-18 10:44:10,660 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 528.8119ms.
INFO  2021-11-18 10:44:10,685 [17   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2021-11-18 10:44:10,738 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 614.4336ms
INFO  2021-11-18 10:44:10,740 [17   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)'
INFO  2021-11-18 10:44:10,745 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 691.5592ms 200 application/json; charset=utf-8
INFO  2021-11-18 10:44:10,764 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2021-11-18 10:44:10,765 [91   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,769 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.5166ms 204 
INFO  2021-11-18 10:44:10,782 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2021-11-18 10:44:10,788 [91   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,792 [91   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application)'
INFO  2021-11-18 10:44:10,805 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application)
INFO  2021-11-18 10:44:10,807 [91   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:10,889 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application) - Validation state: Valid
INFO  2021-11-18 10:44:10,924 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 9.809ms.
INFO  2021-11-18 10:44:10,957 [91   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2021-11-18 10:44:10,980 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application) in 172.4399ms
INFO  2021-11-18 10:44:10,983 [91   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'PracticeABP.Sessions.SessionAppService.GetCurrentLoginInformations (PracticeABP.Application)'
INFO  2021-11-18 10:44:10,986 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 203.966ms 200 application/json; charset=utf-8
INFO  2021-11-18 10:44:28,825 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/TokenAuth/Authenticate  
INFO  2021-11-18 10:44:28,826 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:28,827 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.4367ms 204 
INFO  2021-11-18 10:44:28,836 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 77
INFO  2021-11-18 10:44:28,837 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:28,840 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core)'
INFO  2021-11-18 10:44:28,859 [14   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core)
INFO  2021-11-18 10:44:28,860 [14   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:29,263 [14   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core) with arguments (PracticeABP.Models.TokenAuth.AuthenticateModel) - Validation state: Valid
INFO  2021-11-18 10:44:29,795 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 529.9221ms.
INFO  2021-11-18 10:44:29,802 [14   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2021-11-18 10:44:29,806 [14   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core) in 945.2455ms
INFO  2021-11-18 10:44:29,807 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'PracticeABP.Controllers.TokenAuthController.Authenticate (PracticeABP.Web.Core)'
INFO  2021-11-18 10:44:29,809 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 973.62ms 200 application/json; charset=utf-8
INFO  2021-11-18 10:44:30,574 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2021-11-18 10:44:30,576 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2021-11-18 10:44:30,579 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.8528ms 204 
INFO  2021-11-18 10:44:30,582 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2021-11-18 10:44:30,584 [18   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
